销售订单行号,产品编码,产品名称,母件编码,子件编码,子件名称,子工序,子工序名称,数量,子件编码对应的属性,任务号,前置任务号,后置任务号,开始时间,完成时间,设备编号
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,720,750,SZ16
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,720,750,SZ16
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,720,750,SZ16
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,720,750,SZ16
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,22.377600000000132,半成品,0,0,0,780,802.2000000000002,SZ16
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,4.440000000000026,原材料,0,0,0,780,802.2000000000002,SZ16
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,46.620000000000275,原材料,0,0,0,780,802.2000000000002,SZ16
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,5.19480000000003,原材料,0,0,0,780,802.2000000000002,SZ16
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,5.19480000000003,原材料,0,0,0,780,802.2000000000002,SZ16
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031597,套管，棕,成缆子工序,30.84,半成品,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031596,套管，绿,成缆子工序,30.84,半成品,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031594,套管，蓝,成缆子工序,30.84,半成品,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031595,套管，橙,成缆子工序,30.84,半成品,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000223849,填充料,成缆子工序,31.5,原材料,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.71,原材料,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000051658,绳,成缆子工序,61.68,原材料,0,0,0,60,90,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.71,原材料,0,0,0,60,90,SZ13
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,210,240,SZ13
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,210,240,SZ13
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,63.0,原材料,0,0,0,210,240,SZ13
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.02,原材料,0,0,0,210,240,SZ13
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.02,原材料,0,0,0,210,240,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,270,300,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,270,300,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,270,300,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,270,300,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,270,300,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,300,330,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,300,330,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,300,330,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,300,330,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,300,330,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,330,360,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,330,360,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,330,360,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,330,360,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,330,360,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,360,390,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,360,390,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,360,390,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,360,390,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,360,390,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,390,420,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,390,420,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,420,450,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,420,450,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,420,450,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,420,450,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,420,450,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,450,480,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,450,480,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,450,480,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,450,480,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,450,480,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,480,510,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,480,510,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,480,510,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,480,510,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,480,510,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,510,540,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,510,540,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,510,540,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,510,540,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,510,540,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,540,570,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,540,570,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,540,570,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,540,570,SZ13
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,540,570,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,570,600,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,570,600,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,570,600,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,570,600,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,570,600,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,600,630,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,600,630,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,600,630,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,600,630,SZ13
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,600,630,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,660,690,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,660,690,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,660,690,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,660,690,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,660,690,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,690,720,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,690,720,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,690,720,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,690,720,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,690,720,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000031456,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,720,750,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,720,750,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,720,750,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,720,750,SZ13
5000221032-10,8000286138,成品1,8000066422,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,720,750,SZ13
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031597,套管，棕,成缆子工序,30.84,半成品,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031596,套管，绿,成缆子工序,30.84,半成品,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031594,套管，蓝,成缆子工序,30.84,半成品,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000031595,套管，橙,成缆子工序,30.84,半成品,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000223849,填充料,成缆子工序,31.5,原材料,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.71,原材料,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000051658,绳,成缆子工序,61.68,原材料,0,0,0,60,90,SZ11
5000239563-10,8000203645,成品4,8000055182,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.71,原材料,0,0,0,60,90,SZ11
5000224096-60,8000284363,成品3,8000284390,缆芯,8000032881,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,210,240,SZ11
5000224096-60,8000284363,成品3,8000284390,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,210,240,SZ11
5000224096-60,8000284363,成品3,8000284390,缆芯,8000223851,填充料,成缆子工序,63.0,原材料,0,0,0,210,240,SZ11
5000224096-60,8000284363,成品3,8000284390,缆芯,8000239089,"扎纱,淡黄",成缆子工序,7.02,原材料,0,0,0,210,240,SZ11
5000224096-60,8000284363,成品3,8000284390,缆芯,8000275219,"扎纱,淡紫",成缆子工序,7.02,原材料,0,0,0,210,240,SZ11
5000221032-40,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.240000000000002,半成品,0,0,0,270,300,SZ11
5000221032-40,8000282876,成品2,8000066442,缆芯,8000283379,纱,成缆子工序,6.0,原材料,0,0,0,270,300,SZ11
5000221032-40,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,270,300,SZ11
5000221032-40,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,270,300,SZ11
5000221032-40,8000282876,成品2,8000066442,缆芯,8000223845,填充料,成缆子工序,63.0,原材料,0,0,0,270,300,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,300,330,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,300,330,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,300,330,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,300,330,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,300,330,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,330,360,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,330,360,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,330,360,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,330,360,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,330,360,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,360,390,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,360,390,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,360,390,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,360,390,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,360,390,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,390,420,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,390,420,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,390,420,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,390,420,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,390,420,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,420,450,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,420,450,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,420,450,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,420,450,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,420,450,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,450,480,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,450,480,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,450,480,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,450,480,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,450,480,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000031606,套管，本,成缆子工序,30.270000000000003,半成品,0,0,0,480,510,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275010,纱,成缆子工序,12.0,原材料,0,0,0,480,510,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000223847,填充料,成缆子工序,63.0,原材料,0,0,0,480,510,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000239089,"扎纱,淡黄",成缆子工序,6.54,原材料,0,0,0,480,510,SZ11
5000227010-150,8000282876,成品2,8000066442,缆芯,8000275219,"扎纱,淡紫",成缆子工序,6.54,原材料,0,0,0,480,510,SZ11
